Member_ID,Year,Snapshot_Type,Snapshot_Date,Segment,LAP_Days,Total_Txns,Total_Spend,Is_New_Member,FIRST_NAME,LAST_NAME,GENDER,Age_Range,Generation
M001739,2022,End,2022-12-31,Never Purchased,,0,0.0,False,Susan,Jones,F,35-44,Millennial
M001740,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Nancy,Jones,F,25-34,Millennial
M001740,2022,End,2022-12-31,Never Purchased,,0,0.0,False,Nancy,Jones,F,25-34,Millennial
M001741,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Patricia,Anderson,F,25-34,Millennial
M001741,2022,End,2022-12-31,Never Purchased,,0,0.0,True,Patricia,Anderson,F,25-34,Millennial
M001742,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Linda,Rodriguez,F,35-44,Millennial
M001742,2022,End,2022-12-31,Never Purchased,,0,0.0,False,Linda,Rodriguez,F,35-44,Millennial
M001743,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Anthony,Brown,M,35-44,Millennial
M001743,2022,End,2022-12-31,Never Purchased,,0,0.0,False,Anthony,Brown,M,35-44,Millennial
M001744,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Susan,Garcia,F,18-24,Gen Z
M001744,2022,End,2022-12-31,Never Purchased,,0,0.0,False,Susan,Garcia,F,18-24,Gen Z
M001745,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Margaret,Davis,F,55+,Boomer
M001745,2022,End,2022-12-31,Never Purchased,,0,0.0,False,Margaret,Davis,F,55+,Boomer
M001746,2022,Start,2022-01-01,Active,25.0,9,2578.31,False,Matthew,Rodriguez,M,55+,Gen X
M001746,2022,End,2022-12-31,Active,7.0,17,3828.26,False,Matthew,Rodriguez,M,55+,Gen X
M001747,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Nancy,Brown,F,35-44,Millennial
M001747,2022,End,2022-12-31,Never Purchased,,0,0.0,False,Nancy,Brown,F,35-44,Millennial
M001748,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Sarah,Johnson,F,35-44,Millennial
M001748,2022,End,2022-12-31,Never Purchased,,0,0.0,False,Sarah,Johnson,F,35-44,Millennial
M001749,2022,Start,2022-01-01,Active,23.0,17,1440.74,False,Sarah,Lopez,F,45-54,Gen X
M001749,2022,End,2022-12-31,Active,11.0,28,4614.06,False,Sarah,Lopez,F,45-54,Gen X
M001750,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Linda,Lopez,F,55+,Gen X
M001750,2022,End,2022-12-31,Never Purchased,,0,0.0,True,Linda,Lopez,F,55+,Gen X
M001751,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Anthony,Martinez,M,45-54,Gen X
M001751,2022,End,2022-12-31,Active,9.0,5,712.47,False,Anthony,Martinez,M,45-54,Gen X
M001752,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,James,Anderson,M,45-54,Gen X
M001752,2022,End,2022-12-31,Active,10.0,5,757.63,True,James,Anderson,M,45-54,Gen X
M001753,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Jessica,Smith,F,35-44,Millennial
M001753,2022,End,2022-12-31,Never Purchased,,0,0.0,False,Jessica,Smith,F,35-44,Millennial
M001754,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,David,Davis,M,55+,Boomer
M001754,2022,End,2022-12-31,Never Purchased,,0,0.0,False,David,Davis,M,55+,Boomer
M001755,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Susan,Wilson,F,35-44,Millennial
M001755,2022,End,2022-12-31,Active,25.0,48,9347.42,True,Susan,Wilson,F,35-44,Millennial
M001756,2022,Start,2022-01-01,Active,13.0,18,2418.06,False,Michael,Wilson,M,55+,Boomer
M001756,2022,End,2022-12-31,Active,14.0,29,5145.110000000001,False,Michael,Wilson,M,55+,Boomer
M001757,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Susan,Hernandez,F,25-34,Millennial
M001757,2022,End,2022-12-31,Active,7.0,36,1967.05,True,Susan,Hernandez,F,25-34,Millennial
M001758,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Mark,Garcia,M,35-44,Millennial
M001758,2022,End,2022-12-31,Never Purchased,,0,0.0,False,Mark,Garcia,M,35-44,Millennial
M001759,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Matthew,Hernandez,M,45-54,Gen X
M001759,2022,End,2022-12-31,Never Purchased,,0,0.0,False,Matthew,Hernandez,M,45-54,Gen X
M001760,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Jessica,Martinez,F,55+,Gen X
M001760,2022,End,2022-12-31,Never Purchased,,0,0.0,False,Jessica,Martinez,F,55+,Gen X
M001761,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Betty,Jones,F,55+,Boomer
M001761,2022,End,2022-12-31,Never Purchased,,0,0.0,False,Betty,Jones,F,55+,Boomer
M001762,2022,Start,2022-01-01,Active,10.0,20,1394.23,False,William,Jones,M,25-34,Millennial
M001762,2022,End,2022-12-31,Active,27.0,36,4927.18,False,William,Jones,M,25-34,Millennial
M001763,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Michael,Williams,M,25-34,Millennial
M001763,2022,End,2022-12-31,Never Purchased,,0,0.0,False,Michael,Williams,M,25-34,Millennial
M001764,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Betty,Smith,F,25-34,Gen Z
M001764,2022,End,2022-12-31,Never Purchased,,0,0.0,True,Betty,Smith,F,25-34,Gen Z
M001765,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Susan,Smith,F,45-54,Gen X
M001765,2022,End,2022-12-31,Never Purchased,,0,0.0,False,Susan,Smith,F,45-54,Gen X
M001766,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,William,Davis,M,45-54,Gen X
M001766,2022,End,2022-12-31,Active,17.0,8,1523.08,True,William,Davis,M,45-54,Gen X
M001767,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,William,Williams,M,55+,Gen X
M001767,2022,End,2022-12-31,Never Purchased,,0,0.0,False,William,Williams,M,55+,Gen X
M001768,2022,Start,2022-01-01,Active,7.0,6,1277.86,False,Richard,Smith,M,55+,Gen X
M001768,2022,End,2022-12-31,Active,18.0,13,1936.08,False,Richard,Smith,M,55+,Gen X
M001769,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,James,Davis,M,55+,Boomer
M001769,2022,End,2022-12-31,Never Purchased,,0,0.0,False,James,Davis,M,55+,Boomer
M001770,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Daniel,Martinez,M,55+,Gen X
M001770,2022,End,2022-12-31,Never Purchased,,0,0.0,False,Daniel,Martinez,M,55+,Gen X
M001771,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Matthew,Jones,M,35-44,Millennial
M001771,2022,End,2022-12-31,Never Purchased,,0,0.0,False,Matthew,Jones,M,35-44,Millennial
M001772,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Mark,Martinez,M,45-54,Gen X
M001772,2022,End,2022-12-31,Never Purchased,,0,0.0,False,Mark,Martinez,M,45-54,Gen X
M001773,2022,Start,2022-01-01,Active,26.0,17,1934.05,False,Betty,Lopez,F,45-54,Gen X
M001773,2022,End,2022-12-31,Active,13.0,35,7216.4800000000005,False,Betty,Lopez,F,45-54,Gen X
M001774,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Elizabeth,Martinez,F,45-54,Gen X
M001774,2022,End,2022-12-31,Never Purchased,,0,0.0,False,Elizabeth,Martinez,F,45-54,Gen X
M001775,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Daniel,Williams,M,45-54,Gen X
M001775,2022,End,2022-12-31,Never Purchased,,0,0.0,False,Daniel,Williams,M,45-54,Gen X
M001776,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Betty,Johnson,F,25-34,Millennial
M001776,2022,End,2022-12-31,Active,14.0,5,548.15,True,Betty,Johnson,F,25-34,Millennial
M001777,2022,Start,2022-01-01,Active,9.0,9,458.55,False,David,Wilson,M,35-44,Millennial
M001777,2022,End,2022-12-31,Active,28.0,14,1309.52,False,David,Wilson,M,35-44,Millennial
M001778,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Nancy,Wilson,F,55+,Boomer
M001778,2022,End,2022-12-31,Never Purchased,,0,0.0,False,Nancy,Wilson,F,55+,Boomer
M001779,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Anthony,Lopez,M,55+,Boomer
M001779,2022,End,2022-12-31,Active,6.0,2,573.21,True,Anthony,Lopez,M,55+,Boomer
M001780,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Mary,Wilson,F,18-24,Gen Z
M001780,2022,End,2022-12-31,Never Purchased,,0,0.0,False,Mary,Wilson,F,18-24,Gen Z
M001781,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Jennifer,Davis,F,18-24,Gen Z
M001781,2022,End,2022-12-31,Active,27.0,1,123.71,True,Jennifer,Davis,F,18-24,Gen Z
M001782,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Mark,Lopez,M,55+,Gen X
M001782,2022,End,2022-12-31,Active,23.0,33,2229.35,True,Mark,Lopez,M,55+,Gen X
M001783,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,John,Martinez,M,25-34,Millennial
M001783,2022,End,2022-12-31,Active,17.0,8,548.91,True,John,Martinez,M,25-34,Millennial
M001784,2022,Start,2022-01-01,Active,15.0,8,1391.93,False,Jennifer,Martinez,F,25-34,Gen Z
M001784,2022,End,2022-12-31,Active,20.0,18,2583.37,False,Jennifer,Martinez,F,25-34,Gen Z
M001785,2022,Start,2022-01-01,Active,26.0,7,917.69,False,Matthew,Lopez,M,45-54,Gen X
M001785,2022,End,2022-12-31,Active,26.0,15,2598.55,False,Matthew,Lopez,M,45-54,Gen X
M001786,2022,Start,2022-01-01,Active,15.0,10,2585.09,False,Michael,Johnson,M,35-44,Millennial
M001786,2022,End,2022-12-31,Active,28.0,24,5003.05,False,Michael,Johnson,M,35-44,Millennial
M001787,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Thomas,Williams,M,35-44,Millennial
M001787,2022,End,2022-12-31,Never Purchased,,0,0.0,False,Thomas,Williams,M,35-44,Millennial
M001788,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,John,Jones,M,55+,Gen X
M001788,2022,End,2022-12-31,Never Purchased,,0,0.0,False,John,Jones,M,55+,Gen X
M001789,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Thomas,Hernandez,M,55+,Boomer
M001789,2022,End,2022-12-31,Active,19.0,3,368.2,True,Thomas,Hernandez,M,55+,Boomer
M001790,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Mary,Wilson,F,55+,Gen X
M001790,2022,End,2022-12-31,Never Purchased,,0,0.0,False,Mary,Wilson,F,55+,Gen X
M001791,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Linda,Williams,F,55+,Gen X
M001791,2022,End,2022-12-31,Active,17.0,4,1028.05,True,Linda,Williams,F,55+,Gen X
M001792,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Susan,Lopez,F,35-44,Millennial
M001792,2022,End,2022-12-31,Never Purchased,,0,0.0,False,Susan,Lopez,F,35-44,Millennial
M001793,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Mary,Wilson,F,25-34,Gen Z
M001793,2022,End,2022-12-31,Active,30.0,7,1038.1,True,Mary,Wilson,F,25-34,Gen Z
M001794,2022,Start,2022-01-01,Active,28.0,10,2532.13,False,Karen,Garcia,F,35-44,Millennial
M001794,2022,End,2022-12-31,Active,21.0,17,3855.08,False,Karen,Garcia,F,35-44,Millennial
M001795,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,John,Williams,M,45-54,Gen X
M001795,2022,End,2022-12-31,Never Purchased,,0,0.0,False,John,Williams,M,45-54,Gen X
M001796,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Elizabeth,Smith,F,25-34,Millennial
M001796,2022,End,2022-12-31,Never Purchased,,0,0.0,False,Elizabeth,Smith,F,25-34,Millennial
M001797,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Richard,Brown,M,25-34,Gen Z
M001797,2022,End,2022-12-31,Never Purchased,,0,0.0,False,Richard,Brown,M,25-34,Gen Z
M001798,2022,Start,2022-01-01,Active,10.0,4,273.7,False,Matthew,Hernandez,M,55+,Gen X
M001798,2022,End,2022-12-31,Active,18.0,5,348.46,False,Matthew,Hernandez,M,55+,Gen X
M001799,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Jessica,Davis,F,55+,Gen X
M001799,2022,End,2022-12-31,Never Purchased,,0,0.0,False,Jessica,Davis,F,55+,Gen X
M001800,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Nancy,Hernandez,F,35-44,Millennial
M001800,2022,End,2022-12-31,Never Purchased,,0,0.0,False,Nancy,Hernandez,F,35-44,Millennial
M001801,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,David,Anderson,M,35-44,Millennial
M001801,2022,End,2022-12-31,Never Purchased,,0,0.0,False,David,Anderson,M,35-44,Millennial
M001802,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Mark,Wilson,M,45-54,Gen X
M001802,2022,End,2022-12-31,Never Purchased,,0,0.0,False,Mark,Wilson,M,45-54,Gen X
M001803,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Jessica,Jones,F,25-34,Gen Z
M001803,2022,End,2022-12-31,Never Purchased,,0,0.0,False,Jessica,Jones,F,25-34,Gen Z
M001804,2022,Start,2022-01-01,Active,22.0,2,556.46,False,Mark,Lopez,M,55+,Boomer
M001804,2022,End,2022-12-31,Active,7.0,4,948.5,False,Mark,Lopez,M,55+,Boomer
M001805,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Betty,Smith,F,45-54,Gen X
M001805,2022,End,2022-12-31,Never Purchased,,0,0.0,False,Betty,Smith,F,45-54,Gen X
M001806,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Thomas,Lopez,M,25-34,Millennial
M001806,2022,End,2022-12-31,Never Purchased,,0,0.0,False,Thomas,Lopez,M,25-34,Millennial
M001807,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Patricia,Wilson,F,45-54,Gen X
M001807,2022,End,2022-12-31,Never Purchased,,0,0.0,False,Patricia,Wilson,F,45-54,Gen X
M001808,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Karen,Anderson,F,45-54,Gen X
M001808,2022,End,2022-12-31,Never Purchased,,0,0.0,False,Karen,Anderson,F,45-54,Gen X
M001809,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,James,Johnson,M,55+,Gen X
M001809,2022,End,2022-12-31,Never Purchased,,0,0.0,False,James,Johnson,M,55+,Gen X
M001810,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Elizabeth,Anderson,F,45-54,Gen X
M001810,2022,End,2022-12-31,Never Purchased,,0,0.0,False,Elizabeth,Anderson,F,45-54,Gen X
M001811,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,David,Lopez,M,45-54,Gen X
M001811,2022,End,2022-12-31,Never Purchased,,0,0.0,False,David,Lopez,M,45-54,Gen X
M001812,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Susan,Hernandez,F,55+,Gen X
M001812,2022,End,2022-12-31,Never Purchased,,0,0.0,False,Susan,Hernandez,F,55+,Gen X
M001813,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Jennifer,Jones,F,18-24,Gen Z
M001813,2022,End,2022-12-31,Never Purchased,,0,0.0,False,Jennifer,Jones,F,18-24,Gen Z
M001814,2022,Start,2022-01-01,Active,24.0,5,337.5,False,Nancy,Smith,F,35-44,Millennial
M001814,2022,End,2022-12-31,Active,27.0,9,1328.62,False,Nancy,Smith,F,35-44,Millennial
M001815,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Mark,Martinez,M,35-44,Millennial
M001815,2022,End,2022-12-31,Never Purchased,,0,0.0,False,Mark,Martinez,M,35-44,Millennial
M001816,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Matthew,Johnson,M,25-34,Millennial
M001816,2022,End,2022-12-31,Never Purchased,,0,0.0,False,Matthew,Johnson,M,25-34,Millennial
M001817,2022,Start,2022-01-01,Active,15.0,1,94.16,False,Jennifer,Miller,F,35-44,Millennial
M001817,2022,End,2022-12-31,Active,30.0,4,366.79999999999995,False,Jennifer,Miller,F,35-44,Millennial
M001818,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Patricia,Brown,F,25-34,Millennial
M001818,2022,End,2022-12-31,Never Purchased,,0,0.0,False,Patricia,Brown,F,25-34,Millennial
M001819,2022,Start,2022-01-01,Active,28.0,5,1365.43,False,Daniel,Davis,M,18-24,Gen Z
M001819,2022,End,2022-12-31,Active,8.0,12,2922.07,False,Daniel,Davis,M,18-24,Gen Z
M001820,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Christopher,Davis,M,45-54,Gen X
M001820,2022,End,2022-12-31,Active,30.0,9,2485.14,True,Christopher,Davis,M,45-54,Gen X
M001821,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Matthew,Wilson,M,55+,Boomer
M001821,2022,End,2022-12-31,Active,10.0,5,328.74,True,Matthew,Wilson,M,55+,Boomer
M001822,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Linda,Johnson,F,25-34,Gen Z
M001822,2022,End,2022-12-31,Never Purchased,,0,0.0,False,Linda,Johnson,F,25-34,Gen Z
M001823,2022,Start,2022-01-01,Active,21.0,7,717.77,False,Michael,Rodriguez,M,45-54,Gen X
M001823,2022,End,2022-12-31,Active,20.0,17,3281.65,False,Michael,Rodriguez,M,45-54,Gen X
M001824,2022,Start,2022-01-01,Active,17.0,18,5259.75,False,Daniel,Davis,M,45-54,Gen X
M001824,2022,End,2022-12-31,Active,6.0,31,8395.02,False,Daniel,Davis,M,45-54,Gen X
M001825,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Richard,Davis,M,35-44,Millennial
M001825,2022,End,2022-12-31,Never Purchased,,0,0.0,False,Richard,Davis,M,35-44,Millennial
M001826,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Nancy,Miller,F,25-34,Gen Z
M001826,2022,End,2022-12-31,Never Purchased,,0,0.0,False,Nancy,Miller,F,25-34,Gen Z
M001827,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Margaret,Williams,F,55+,Gen X
M001827,2022,End,2022-12-31,Never Purchased,,0,0.0,False,Margaret,Williams,F,55+,Gen X
M001828,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Nancy,Hernandez,F,45-54,Gen X
M001828,2022,End,2022-12-31,Never Purchased,,0,0.0,False,Nancy,Hernandez,F,45-54,Gen X
M001829,2022,Start,2022-01-01,Active,28.0,12,2862.57,False,Robert,Wilson,M,25-34,Gen Z
M001829,2022,End,2022-12-31,Active,23.0,22,4763.07,False,Robert,Wilson,M,25-34,Gen Z
M001830,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,David,Davis,M,35-44,Millennial
M001830,2022,End,2022-12-31,Never Purchased,,0,0.0,False,David,Davis,M,35-44,Millennial
M001831,2022,Start,2022-01-01,Active,14.0,31,8711.87,False,Nancy,Wilson,F,55+,Boomer
M001831,2022,End,2022-12-31,Active,11.0,76,17647.730000000003,False,Nancy,Wilson,F,55+,Boomer
M001832,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Nancy,Miller,F,35-44,Millennial
M001832,2022,End,2022-12-31,Never Purchased,,0,0.0,False,Nancy,Miller,F,35-44,Millennial
M001833,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Linda,Johnson,F,45-54,Gen X
M001833,2022,End,2022-12-31,Never Purchased,,0,0.0,False,Linda,Johnson,F,45-54,Gen X
M001834,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Nancy,Wilson,F,35-44,Millennial
M001834,2022,End,2022-12-31,Active,20.0,15,1340.12,True,Nancy,Wilson,F,35-44,Millennial
M001835,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Robert,Rodriguez,M,45-54,Gen X
M001835,2022,End,2022-12-31,Active,9.0,10,1353.5,True,Robert,Rodriguez,M,45-54,Gen X
M001836,2022,Start,2022-01-01,Active,16.0,9,1530.02,False,Linda,Wilson,F,45-54,Gen X
M001836,2022,End,2022-12-31,Active,5.0,14,2152.36,False,Linda,Wilson,F,45-54,Gen X
M001837,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Michael,Jones,M,18-24,Gen Z
M001837,2022,End,2022-12-31,Never Purchased,,0,0.0,False,Michael,Jones,M,18-24,Gen Z
M001838,2022,Start,2022-01-01,Active,12.0,10,2337.44,False,James,Lopez,M,45-54,Gen X
M001838,2022,End,2022-12-31,Active,10.0,16,2761.27,False,James,Lopez,M,45-54,Gen X
M001839,2022,Start,2022-01-01,Active,31.0,48,2537.24,False,John,Jones,M,35-44,Millennial
M001839,2022,End,2022-12-31,Active,23.0,70,8399.099999999999,False,John,Jones,M,35-44,Millennial
M001840,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Margaret,Jones,F,45-54,Gen X
M001840,2022,End,2022-12-31,Never Purchased,,0,0.0,False,Margaret,Jones,F,45-54,Gen X
M001841,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Anthony,Jones,M,35-44,Millennial
M001841,2022,End,2022-12-31,Never Purchased,,0,0.0,False,Anthony,Jones,M,35-44,Millennial
M001842,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Mark,Rodriguez,M,25-34,Gen Z
M001842,2022,End,2022-12-31,Never Purchased,,0,0.0,False,Mark,Rodriguez,M,25-34,Gen Z
M001843,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Richard,Davis,M,55+,Gen X
M001843,2022,End,2022-12-31,Never Purchased,,0,0.0,False,Richard,Davis,M,55+,Gen X
M001844,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Mark,Brown,M,35-44,Millennial
M001844,2022,End,2022-12-31,Never Purchased,,0,0.0,False,Mark,Brown,M,35-44,Millennial
M001845,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Anthony,Martinez,M,45-54,Gen X
M001845,2022,End,2022-12-31,Never Purchased,,0,0.0,False,Anthony,Martinez,M,45-54,Gen X
M001846,2022,Start,2022-01-01,Active,24.0,1,251.39,False,Betty,Anderson,F,25-34,Gen Z
M001846,2022,End,2022-12-31,Active,7.0,4,843.1899999999999,False,Betty,Anderson,F,25-34,Gen Z
M001847,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Anthony,Martinez,M,55+,Boomer
M001847,2022,End,2022-12-31,Never Purchased,,0,0.0,False,Anthony,Martinez,M,55+,Boomer
M001848,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Jennifer,Johnson,F,45-54,Gen X
M001848,2022,End,2022-12-31,Never Purchased,,0,0.0,False,Jennifer,Johnson,F,45-54,Gen X
M001849,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Patricia,Miller,F,35-44,Millennial
M001849,2022,End,2022-12-31,Never Purchased,,0,0.0,False,Patricia,Miller,F,35-44,Millennial
M001850,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Susan,Martinez,F,18-24,Gen Z
M001850,2022,End,2022-12-31,Never Purchased,,0,0.0,False,Susan,Martinez,F,18-24,Gen Z
M001851,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Margaret,Williams,F,35-44,Millennial
M001851,2022,End,2022-12-31,Never Purchased,,0,0.0,False,Margaret,Williams,F,35-44,Millennial
M001852,2022,Start,2022-01-01,Active,14.0,20,5327.88,False,Margaret,Lopez,F,55+,Gen X
M001852,2022,End,2022-12-31,Active,4.0,34,9294.19,False,Margaret,Lopez,F,55+,Gen X
M001853,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Elizabeth,Williams,F,18-24,Gen Z
M001853,2022,End,2022-12-31,Never Purchased,,0,0.0,False,Elizabeth,Williams,F,18-24,Gen Z
M001854,2022,Start,2022-01-01,Active,15.0,18,903.56,False,Daniel,Davis,M,35-44,Millennial
M001854,2022,End,2022-12-31,Active,17.0,38,6899.76,False,Daniel,Davis,M,35-44,Millennial
M001855,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Mark,Garcia,M,35-44,Millennial
M001855,2022,End,2022-12-31,Never Purchased,,0,0.0,False,Mark,Garcia,M,35-44,Millennial
M001856,2022,Start,2022-01-01,Active,5.0,4,738.37,False,Michael,Miller,M,55+,Gen X
M001856,2022,End,2022-12-31,Active,6.0,8,1420.76,False,Michael,Miller,M,55+,Gen X
M001857,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Linda,Anderson,F,25-34,Millennial
M001857,2022,End,2022-12-31,Never Purchased,,0,0.0,False,Linda,Anderson,F,25-34,Millennial
M001858,2022,Start,2022-01-01,Active,19.0,5,1012.4,False,Elizabeth,Miller,F,25-34,Gen Z
M001858,2022,End,2022-12-31,Active,29.0,15,1864.48,False,Elizabeth,Miller,F,25-34,Gen Z
M001859,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Betty,Johnson,F,25-34,Gen Z
M001859,2022,End,2022-12-31,Never Purchased,,0,0.0,False,Betty,Johnson,F,25-34,Gen Z
M001860,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Michael,Davis,M,55+,Gen X
M001860,2022,End,2022-12-31,Active,7.0,11,2529.01,True,Michael,Davis,M,55+,Gen X
M001861,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,David,Martinez,M,55+,Gen X
M001861,2022,End,2022-12-31,Active,29.0,13,2064.14,True,David,Martinez,M,55+,Gen X
M001862,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Linda,Hernandez,F,45-54,Gen X
M001862,2022,End,2022-12-31,Active,17.0,7,386.03,True,Linda,Hernandez,F,45-54,Gen X
M001863,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Anthony,Wilson,M,45-54,Gen X
M001863,2022,End,2022-12-31,Never Purchased,,0,0.0,False,Anthony,Wilson,M,45-54,Gen X
M001864,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Karen,Garcia,F,55+,Gen X
M001864,2022,End,2022-12-31,Never Purchased,,0,0.0,False,Karen,Garcia,F,55+,Gen X
M001865,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Christopher,Garcia,M,35-44,Millennial
M001865,2022,End,2022-12-31,Never Purchased,,0,0.0,False,Christopher,Garcia,M,35-44,Millennial
M001866,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Elizabeth,Hernandez,F,45-54,Gen X
M001866,2022,End,2022-12-31,Active,28.0,23,4558.13,True,Elizabeth,Hernandez,F,45-54,Gen X
M001867,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Elizabeth,Wilson,F,45-54,Gen X
M001867,2022,End,2022-12-31,Never Purchased,,0,0.0,False,Elizabeth,Wilson,F,45-54,Gen X
M001868,2022,Start,2022-01-01,Active,24.0,1,186.41,False,James,Hernandez,M,35-44,Millennial
M001868,2022,End,2022-12-31,Active,6.0,5,881.81,False,James,Hernandez,M,35-44,Millennial
M001869,2022,Start,2022-01-01,Active,20.0,4,900.17,False,Lisa,Williams,F,18-24,Gen Z
M001869,2022,End,2022-12-31,Active,6.0,7,1127.57,False,Lisa,Williams,F,18-24,Gen Z
M001870,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,Patricia,Anderson,F,18-24,Gen Z
M001870,2022,End,2022-12-31,Never Purchased,,0,0.0,False,Patricia,Anderson,F,18-24,Gen Z
M001871,2022,Start,2022-01-01,Never Purchased,,0,0.0,False,William,Lopez,M,45-54,Gen X
M001871,2022,End,2022-12-31,Active,20.0,17,3813.56,True,William,Lopez,M,45-54,Gen X
