transaction_id,transaction_date,transaction_time,customer_id,customer_name,id_card,passport,email,phone,business_unit,store_location,product_name,product_category,quantity,unit_price,subtotal,discount,total_amount,payment_method,status
TXN00000329,2025-07-25,18:34,CUST001114,Tawan Boonsong,9955271809404,PW8270808,tawan.boonsong276@yahoo.com,0848825882,Casa Lapin,Bangkok - Siam,Sandwich,F&B,1,270.4,270.4,27.04,243.35999999999999,Credit Card,Completed
TXN00000703,2025-07-25,08:57,CUST000412,Warit Yongyut,8826092249055,LQ6542174,warit.yongyut463@outlook.com,0854978110,Casa Lapin,Bangkok - Silom,Smoothie,F&B,1,245.94,245.94,0.0,245.94,Debit Card,Completed
TXN00000284,2025-07-26,20:33,CUST001401,Orapin Kritsana,0097261898302,KO6776008,orapin.kritsana137@hotmail.com,0841727720,Casa Lapin,Bangkok - Silom,Espresso,F&B,2,414.87,829.74,82.97,746.77,Bank Transfer,Completed
TXN00001639,2025-07-26,08:27,CUST001008,Prasert Methee,4116656385564,BL2479007,prasert.methee294@outlook.com,0621415515,Casa Lapin,Bangkok - Asoke,Cappuccino,F&B,1,439.58,439.58,43.96,395.62,Cash,Completed
TXN00004241,2025-07-26,09:17,CUST000067,Kamon Chatchai,8632510324681,YG6491947,kamon.chatchai549@yahoo.com,0969146885,Casa Lapin,Bangkok - Sukhumvit,Smoothie,F&B,1,228.6,228.6,0.0,228.6,QR Payment,Pending
TXN00002728,2025-07-26,14:00,CUST000173,Apinya Jiraporn,2700286289642,UN1169517,apinya.jiraporn502@gmail.com,0980467337,Jaymart Mobile,Chiang Mai Central,AirPods Pro,Electronics,2,44233.15,88466.3,13269.94,75196.36,Cash,Completed
TXN00004455,2025-07-26,19:11,CUST000605,Prasert Nattapong,6035408635817,,prasert.nattapong123@hotmail.com,0881703707,Jaymart Mobile,Phuket - Patong,Samsung Galaxy S24,Electronics,1,25127.29,25127.29,1256.36,23870.93,Debit Card,Completed
TXN00002295,2025-07-26,14:06,CUST000048,Chaiya Kritsana,4138401985251,,chaiya.kritsana931@gmail.com,0612891668,Casa Lapin,Bangkok - Sukhumvit,Cake,F&B,2,428.42,856.84,42.84,814.0,QR Payment,Completed
TXN00001684,2025-07-26,17:21,CUST001424,Manee Nattapong,2560523549106,PT1906665,manee.nattapong488@outlook.com,0685367210,Casa Lapin,Bangkok - Asoke,Smoothie,F&B,3,100.89,302.67,30.27,272.40000000000003,Debit Card,Completed
TXN00003898,2025-07-26,19:21,CUST000733,Narong Worawut,4355643694298,FD3647934,narong.worawut924@outlook.com,0896528988,Casa Lapin,Bangkok - Thonglor,Cappuccino,F&B,1,150.18,150.18,7.51,142.67000000000002,Debit Card,Completed
TXN00002314,2025-07-26,17:31,CUST001467,Somsri Anucha,2579884781183,,somsri.anucha190@outlook.com,0608848231,Jaymart Mobile,Phuket - Patong,Samsung Galaxy S24,Electronics,1,33345.63,33345.63,0.0,33345.63,Credit Card,Pending
TXN00003675,2025-07-26,13:45,CUST000392,Naphat Methee,0099523464866,YW4455153,naphat.methee361@gmail.com,0964458849,Casa Lapin,Bangkok - Sukhumvit,Cappuccino,F&B,2,103.04,206.08,0.0,206.08,Cash,Completed
TXN00002149,2025-07-26,13:26,CUST000563,Vichit Phonpakdee,3252838193727,,vichit.phonpakdee688@outlook.com,0684488249,Casa Lapin,Phuket - Patong,Cappuccino,F&B,2,477.16,954.32,143.15,811.1700000000001,Debit Card,Completed
TXN00000394,2025-07-26,13:12,CUST000525,Wanida Yongyut,3911972596716,YE6753158,wanida.yongyut160@yahoo.com,0961598876,Jaymart Mobile,Bangkok - Asoke,iPhone 15 Pro,Electronics,1,45178.09,45178.09,4517.81,40660.28,Cash,Completed
TXN00000988,2025-07-26,20:04,CUST000526,Wanida Methee,6218110467765,QN7164789,wanida.methee679@gmail.com,0803426483,Jaymart Mobile,Bangkok - Asoke,AirPods Pro,Electronics,1,2177.3,2177.3,217.73,1959.5700000000002,Bank Transfer,Completed
TXN00002278,2025-07-26,08:42,CUST001106,Yuttana Boonsong,1396437980768,TO8802092,yuttana.boonsong498@yahoo.com,0948823122,Jaymart Mobile,Bangkok - Asoke,AirPods Pro,Electronics,1,45672.86,45672.86,4567.29,41105.57,QR Payment,Completed
TXN00004582,2025-07-27,10:11,CUST001231,Somchai Suksawat,3395435420094,WN9518752,somchai.suksawat530@hotmail.com,0602074211,Jaymart Mobile,Bangkok - Silom,Apple Watch,Electronics,1,8773.36,8773.36,438.67,8334.69,QR Payment,Completed
TXN00000155,2025-07-27,14:07,CUST001110,Prasert Methee,9656889923102,WK3569878,prasert.methee730@hotmail.com,0951356972,Casa Lapin,Bangkok - Siam,Coffee Beans,F&B,1,100.29,100.29,10.03,90.26,Credit Card,Completed
TXN00000035,2025-07-27,15:38,CUST000121,Sakchai Worawut,3602986655442,KP0805558,sakchai.worawut110@gmail.com,0928786797,Casa Lapin,Pattaya Center,Croissant,F&B,2,266.16,532.32,53.23,479.09000000000003,Cash,Completed
TXN00004060,2025-07-27,14:28,CUST000011,Apinya Anucha,0171662236564,,apinya.anucha377@hotmail.com,0630193573,Jaymart Mobile,Bangkok - Silom,Samsung Galaxy S24,Electronics,1,49138.44,49138.44,4913.84,44224.600000000006,QR Payment,Completed
TXN00004489,2025-07-27,13:06,CUST000955,Jaturong Anucha,0786268890144,ZZ0940552,jaturong.anucha51@yahoo.com,0867991610,Jaymart Mobile,Chiang Mai Central,AirPods Pro,Electronics,1,6818.4,6818.4,340.92,6477.48,Debit Card,Completed
TXN00004056,2025-07-27,17:06,CUST000839,Manee Tanawat,3472894427423,,manee.tanawat769@outlook.com,0820999572,Casa Lapin,Bangkok - Silom,Croissant,F&B,1,225.18,225.18,11.26,213.92000000000002,Cash,Completed
TXN00001329,2025-07-27,08:44,CUST000088,Ratchanee Yongyut,7151083614591,VC1709127,ratchanee.yongyut353@hotmail.com,0618026431,Jaymart Mobile,Pattaya Center,Phone Accessories,Electronics,1,41576.06,41576.06,4157.61,37418.45,Debit Card,Completed
TXN00003296,2025-07-27,10:58,CUST000510,Duangjai Chaiyaporn,1991228092698,FY9793449,duangjai.chaiyaporn899@gmail.com,0637741168,Casa Lapin,Bangkok - Asoke,Cappuccino,F&B,1,393.49,393.49,59.02,334.47,Bank Transfer,Completed
TXN00001820,2025-07-27,17:27,CUST000490,Chaiya Sanitchai,5412903013892,JP0017655,chaiya.sanitchai941@yahoo.com,0682805430,Casa Lapin,Pattaya Center,Coffee Beans,F&B,1,106.54,106.54,5.33,101.21000000000001,Cash,Completed
TXN00001233,2025-07-27,18:39,CUST000069,Yuttana Boonma,3855699799580,XP2560275,yuttana.boonma586@yahoo.com,0938893125,Jaymart Mobile,Phuket - Patong,Phone Accessories,Electronics,1,31421.53,31421.53,1571.08,29850.449999999997,Debit Card,Completed
TXN00004796,2025-07-28,17:06,CUST000230,Somsri Nattapong,5976493585531,WC9978539,somsri.nattapong124@gmail.com,0911194079,Casa Lapin,Bangkok - Thonglor,Sandwich,F&B,1,324.38,324.38,0.0,324.38,Debit Card,Completed
TXN00001379,2025-07-28,15:06,CUST000213,Naphat Boonsong,5408224160517,,naphat.boonsong675@hotmail.com,0633506854,Casa Lapin,Pattaya Center,Cake,F&B,1,297.17,297.17,29.72,267.45000000000005,QR Payment,Completed
TXN00002096,2025-07-28,09:28,CUST000295,Vichit Boonma,1168154456177,PP1065506,vichit.boonma10@yahoo.com,0614431127,Jaymart Mobile,Pattaya Center,Samsung Tablet,Electronics,1,1978.45,1978.45,197.85,1780.6000000000001,Cash,Completed
TXN00001607,2025-07-28,18:13,CUST001049,Manee Phonpakdee,8016169628906,AK1993409,manee.phonpakdee272@gmail.com,0697712930,Casa Lapin,Chiang Mai Central,Espresso,F&B,1,57.02,57.02,8.55,48.47,Cash,Completed
TXN00004376,2025-07-28,14:13,CUST000950,Jaturong Rattana,4410537175209,,jaturong.rattana310@gmail.com,0801491597,Casa Lapin,Bangkok - Sukhumvit,Espresso,F&B,1,138.09,138.09,0.0,138.09,Debit Card,Completed
TXN00003384,2025-07-28,11:17,CUST000030,Vichit Kritsana,8719501048733,KA4411636,vichit.kritsana401@outlook.com,0975767770,Casa Lapin,Pattaya Center,Croissant,F&B,1,376.32,376.32,18.82,357.5,Cash,Completed
TXN00004399,2025-07-28,13:02,CUST000869,Warit Suksawat,6760499118431,KW6399368,warit.suksawat33@outlook.com,0675230324,Jaymart Mobile,Bangkok - Siam,iPhone 15 Pro,Electronics,1,16742.11,16742.11,2511.32,14230.79,Debit Card,Completed
TXN00004565,2025-07-28,17:59,CUST000896,Siriporn Rattana,1331051281299,RH3985957,siriporn.rattana380@gmail.com,0665287621,Jaymart Mobile,Bangkok - Sukhumvit,Samsung Galaxy S24,Electronics,1,23840.02,23840.02,3576.0,20264.02,Credit Card,Completed
TXN00002719,2025-07-28,14:07,CUST000510,Duangjai Chaiyaporn,1991228092698,FY9793449,duangjai.chaiyaporn899@gmail.com,0637741168,Jaymart Mobile,Phuket - Patong,iPhone 15 Pro,Electronics,1,39249.2,39249.2,5887.38,33361.82,Cash,Completed
TXN00004472,2025-07-28,10:49,CUST000920,Manee Jiraporn,0707299737895,RY9493184,manee.jiraporn421@outlook.com,0699190676,Casa Lapin,Bangkok - Siam,Latte,F&B,1,89.18,89.18,8.92,80.26,QR Payment,Completed
TXN00000842,2025-07-28,10:13,CUST001140,Chaiya Rungruang,1290631486137,,chaiya.rungruang771@gmail.com,0894508336,Casa Lapin,Pattaya Center,Cake,F&B,1,127.09,127.09,12.71,114.38,QR Payment,Completed
TXN00003110,2025-07-28,19:35,CUST001491,Udom Paiboon,3453120110808,KY8121553,udom.paiboon291@outlook.com,0852292118,Casa Lapin,Phuket - Patong,Espresso,F&B,1,483.19,483.19,0.0,483.19,Bank Transfer,Completed
TXN00004718,2025-07-28,16:54,CUST001053,Prasert Chatchai,0068927129628,JM1641816,prasert.chatchai23@outlook.com,0819404798,Jaymart Mobile,Chiang Mai Central,iPhone 15 Pro,Electronics,1,2897.8,2897.8,0.0,2897.8,Cash,Pending
TXN00000875,2025-07-28,08:05,CUST000108,Wanida Rattana,8736471310949,IC5433799,wanida.rattana881@yahoo.com,0844998120,Casa Lapin,Bangkok - Silom,Americano,F&B,1,461.34,461.34,0.0,461.34,QR Payment,Cancelled
TXN00000398,2025-07-29,13:56,CUST000502,Warit Chatchai,1414244630767,YC3431716,warit.chatchai950@hotmail.com,0818725864,Jaymart Mobile,Bangkok - Silom,iPhone 15 Pro,Electronics,1,12840.48,12840.48,0.0,12840.48,QR Payment,Pending
TXN00002373,2025-07-29,14:40,CUST001398,Udom Chaiyaporn,5114784032655,PY1555247,udom.chaiyaporn927@yahoo.com,0807037190,Casa Lapin,Bangkok - Thonglor,Sandwich,F&B,1,157.18,157.18,7.86,149.32,Cash,Completed
TXN00000683,2025-07-29,09:56,CUST000216,Sakchai Yongyut,5979331539164,YO9375951,sakchai.yongyut629@yahoo.com,0897095842,Jaymart Mobile,Bangkok - Thonglor,Apple Watch,Electronics,1,43339.11,43339.11,4333.91,39005.2,Bank Transfer,Completed
TXN00001565,2025-07-29,17:00,CUST001347,Udom Boonsong,5224421346493,YF4953130,udom.boonsong312@outlook.com,0812040937,Jaymart Mobile,Bangkok - Siam,iPad Pro,Electronics,2,18877.58,37755.16,0.0,37755.16,QR Payment,Pending
TXN00004227,2025-07-29,08:29,CUST000492,Chaiya Methee,8291100824281,DO1164968,chaiya.methee947@gmail.com,0833627320,Jaymart Mobile,Bangkok - Sukhumvit,Phone Accessories,Electronics,1,14622.21,14622.21,2193.33,12428.88,Bank Transfer,Completed
TXN00001184,2025-07-29,08:44,CUST000128,Manee Rattana,1381485343180,RX7169753,manee.rattana229@gmail.com,0616746411,Jaymart Mobile,Bangkok - Sukhumvit,Mobile Insurance,Electronics,1,27053.97,27053.97,1352.7,25701.27,QR Payment,Completed
TXN00001093,2025-07-29,17:11,CUST000281,Achara Yongyut,5384094961805,,achara.yongyut656@gmail.com,0989795490,Jaymart Mobile,Bangkok - Siam,Mobile Insurance,Electronics,3,35455.17,106365.51,5318.28,101047.23,Debit Card,Completed
TXN00003881,2025-07-29,08:00,CUST000277,Warit Sanitchai,7935293227149,BU3443483,warit.sanitchai261@yahoo.com,0913174335,Casa Lapin,Bangkok - Silom,Smoothie,F&B,1,163.7,163.7,16.37,147.32999999999998,Cash,Completed
TXN00001140,2025-07-29,12:27,CUST000335,Ladda Chatchai,9248204952331,VU1835782,ladda.chatchai110@yahoo.com,0890119545,Casa Lapin,Pattaya Center,Sandwich,F&B,1,290.99,290.99,0.0,290.99,QR Payment,Completed
TXN00001602,2025-07-29,17:42,CUST000776,Narong Boonma,2734033294440,,narong.boonma404@gmail.com,0987408298,Casa Lapin,Bangkok - Sukhumvit,Espresso,F&B,1,329.21,329.21,0.0,329.21,QR Payment,Completed
TXN00002905,2025-07-29,13:58,CUST000653,Vichit Thongkam,8036136459396,FK9124799,vichit.thongkam823@outlook.com,0976726863,Casa Lapin,Bangkok - Silom,Croissant,F&B,1,115.07,115.07,0.0,115.07,QR Payment,Completed
TXN00001633,2025-07-29,18:40,CUST000344,Sakchai Dechapol,4383636242797,,sakchai.dechapol736@outlook.com,0815410861,Casa Lapin,Bangkok - Sukhumvit,Espresso,F&B,1,209.48,209.48,10.47,199.01,Debit Card,Completed
TXN00004868,2025-07-29,15:04,CUST000351,Yuttana Yongyut,6300437711050,TE3420814,yuttana.yongyut953@hotmail.com,0667969632,Jaymart Mobile,Bangkok - Sukhumvit,iPad Pro,Electronics,1,27265.79,27265.79,0.0,27265.79,Bank Transfer,Pending
TXN00003344,2025-07-30,19:08,CUST001414,Tawan Paiboon,6118387855218,VG2983065,tawan.paiboon530@gmail.com,0917896307,Jaymart Mobile,Bangkok - Silom,Samsung Tablet,Electronics,2,41769.43,83538.86,8353.89,75184.97,Cash,Completed
TXN00004404,2025-07-30,18:32,CUST000549,Orapin Jiraporn,6699094779708,RX8656427,orapin.jiraporn979@hotmail.com,0863895491,Jaymart Mobile,Bangkok - Thonglor,Phone Accessories,Electronics,1,18557.16,18557.16,927.86,17629.3,QR Payment,Completed
TXN00000532,2025-07-30,20:39,CUST001023,Somsri Yongyut,8085512305517,,somsri.yongyut838@outlook.com,0923590128,Casa Lapin,Chiang Mai Central,Cake,F&B,1,410.01,410.01,41.0,369.01,Debit Card,Completed
TXN00003023,2025-07-30,11:59,CUST000039,Orapin Anucha,7148497292837,AW0314509,orapin.anucha386@outlook.com,0634818888,Casa Lapin,Bangkok - Sukhumvit,Smoothie,F&B,1,233.51,233.51,0.0,233.51,Debit Card,Completed
TXN00001028,2025-07-30,08:28,CUST000739,Chaiya Chaiyaporn,3061438693169,,chaiya.chaiyaporn222@yahoo.com,0855584047,Jaymart Mobile,Pattaya Center,Samsung Galaxy S24,Electronics,1,4739.54,4739.54,236.98,4502.56,QR Payment,Completed
TXN00003840,2025-07-30,16:59,CUST000414,Niran Phonpakdee,6872908593526,IE1699282,niran.phonpakdee816@hotmail.com,0866142069,Jaymart Mobile,Bangkok - Thonglor,AirPods Pro,Electronics,1,41332.68,41332.68,2066.63,39266.05,Credit Card,Completed
TXN00004925,2025-07-30,09:34,CUST000434,Udom Boonma,8470997607646,JH1965148,udom.boonma903@hotmail.com,0693497914,Casa Lapin,Bangkok - Sukhumvit,Cake,F&B,2,52.03,104.06,0.0,104.06,QR Payment,Completed
TXN00003794,2025-07-30,20:40,CUST000163,Ladda Yongyut,6179136997892,OR1820073,ladda.yongyut597@outlook.com,0833743015,Casa Lapin,Bangkok - Asoke,Cappuccino,F&B,1,245.38,245.38,36.81,208.57,Credit Card,Pending
TXN00002928,2025-07-30,13:08,CUST000236,Duangjai Chaiyaporn,6931749957561,UV5770248,duangjai.chaiyaporn947@gmail.com,0864497500,Jaymart Mobile,Bangkok - Thonglor,iPad Pro,Electronics,1,20584.6,20584.6,0.0,20584.6,Bank Transfer,Completed
TXN00003890,2025-07-30,13:20,CUST001069,Wanida Thongkam,9050464603104,,wanida.thongkam446@yahoo.com,0606696390,Jaymart Mobile,Bangkok - Sukhumvit,AirPods Pro,Electronics,1,33937.65,33937.65,3393.77,30543.88,QR Payment,Completed
TXN00000486,2025-07-30,15:26,CUST001108,Niran Suksawat,9472160157601,FM8446494,niran.suksawat571@yahoo.com,0800795268,Casa Lapin,Bangkok - Sukhumvit,Cappuccino,F&B,1,491.0,491.0,73.65,417.35,Credit Card,Completed
TXN00000586,2025-07-30,10:15,CUST000786,Sakchai Rungruang,0758831313916,KK8691345,sakchai.rungruang609@yahoo.com,0682871809,Casa Lapin,Bangkok - Sukhumvit,Espresso,F&B,1,191.8,191.8,28.77,163.03,Bank Transfer,Completed
TXN00003276,2025-07-31,12:00,CUST000504,Wanida Chaiyaporn,8630542850018,HP6634565,wanida.chaiyaporn700@hotmail.com,0972334215,Casa Lapin,Bangkok - Asoke,Cappuccino,F&B,1,242.89,242.89,12.14,230.75,Bank Transfer,Completed
TXN00003201,2025-07-31,19:48,CUST000485,Achara Dechapol,6789682638373,CG2012801,achara.dechapol408@yahoo.com,0961194959,Jaymart Mobile,Chiang Mai Central,Apple Watch,Electronics,1,31003.56,31003.56,4650.53,26353.030000000002,Debit Card,Completed
TXN00000504,2025-07-31,08:48,CUST000430,Chaiya Rungruang,6067730555868,DR7857863,chaiya.rungruang440@outlook.com,0982548475,Casa Lapin,Bangkok - Asoke,Smoothie,F&B,2,96.62,193.24,28.99,164.25,QR Payment,Completed
TXN00002320,2025-07-31,12:52,CUST000250,Naphat Sanitchai,8730652009504,,naphat.sanitchai220@gmail.com,0633415729,Casa Lapin,Pattaya Center,Sandwich,F&B,1,492.96,492.96,0.0,492.96,Credit Card,Pending
TXN00000896,2025-07-31,17:05,CUST001298,Warit Thongkam,4232225573660,RW9079362,warit.thongkam293@yahoo.com,0615955020,Casa Lapin,Chiang Mai Central,Sandwich,F&B,2,220.78,441.56,22.08,419.48,Cash,Completed
TXN00001764,2025-07-31,17:34,CUST001394,Wanida Worawut,9066368579559,MQ4636366,wanida.worawut307@gmail.com,0608031971,Casa Lapin,Bangkok - Sukhumvit,Croissant,F&B,1,160.72,160.72,0.0,160.72,Cash,Pending
TXN00002422,2025-07-31,11:16,CUST000534,Duangjai Kritsana,1754607707594,RM2160809,duangjai.kritsana887@outlook.com,0606488658,Casa Lapin,Pattaya Center,Cappuccino,F&B,1,483.49,483.49,0.0,483.49,Cash,Completed
TXN00001570,2025-07-31,08:11,CUST001377,Udom Kritsana,4954747341452,SR6827740,udom.kritsana917@yahoo.com,0818493138,Jaymart Mobile,Bangkok - Thonglor,Phone Accessories,Electronics,3,11078.81,33236.43,3323.64,29912.79,Credit Card,Completed
TXN00003251,2025-07-31,13:59,CUST000012,Somchai Paiboon,6686515777996,CF0709736,somchai.paiboon278@yahoo.com,0814939116,Casa Lapin,Bangkok - Silom,Sandwich,F&B,1,267.88,267.88,0.0,267.88,Debit Card,Pending
TXN00001490,2025-07-31,17:36,CUST001167,Ratchanee Boonma,5611005878132,DC7373116,ratchanee.boonma328@gmail.com,0601277983,Jaymart Mobile,Bangkok - Silom,AirPods Pro,Electronics,1,4841.17,4841.17,484.12,4357.05,QR Payment,Completed
TXN00001146,2025-07-31,16:12,CUST000806,Sakchai Nattapong,8891377096950,,sakchai.nattapong928@hotmail.com,0850743151,Casa Lapin,Bangkok - Siam,Coffee Beans,F&B,1,331.93,331.93,16.6,315.33,Credit Card,Completed
TXN00000429,2025-07-31,11:54,CUST001221,Naphat Boonsong,0021201798299,TG4334213,naphat.boonsong282@hotmail.com,0864445261,Jaymart Mobile,Bangkok - Sukhumvit,Mobile Insurance,Electronics,1,39102.94,39102.94,0.0,39102.94,Cash,Completed
TXN00001590,2025-07-31,20:40,CUST001098,Jaturong Sanitchai,7804561142470,,jaturong.sanitchai402@hotmail.com,0819348989,Jaymart Mobile,Bangkok - Sukhumvit,Phone Accessories,Electronics,1,5948.95,5948.95,892.34,5056.61,Credit Card,Completed
TXN00000058,2025-07-31,08:36,CUST000009,Somchai Sanitchai,8761163945096,ZZ3651427,somchai.sanitchai492@yahoo.com,0927638166,Casa Lapin,Chiang Mai Central,Croissant,F&B,1,266.27,266.27,26.63,239.64,Debit Card,Completed
TXN00002875,2025-07-31,14:13,CUST001219,Wanida Phonpakdee,7304241097712,GR0804866,wanida.phonpakdee94@hotmail.com,0868847399,Casa Lapin,Bangkok - Sukhumvit,Croissant,F&B,2,302.65,605.3,90.79,514.51,Bank Transfer,Completed
TXN00000600,2025-07-31,15:41,CUST001250,Achara Phonpakdee,9255818556654,NB7224991,achara.phonpakdee625@hotmail.com,0996707934,Casa Lapin,Bangkok - Siam,Coffee Beans,F&B,1,489.27,489.27,48.93,440.34,Bank Transfer,Completed
TXN00002398,2025-07-31,14:31,CUST000543,Apinya Sanitchai,8609837359017,,apinya.sanitchai772@gmail.com,0832767535,Jaymart Mobile,Bangkok - Asoke,Apple Watch,Electronics,1,37001.75,37001.75,0.0,37001.75,QR Payment,Completed
TXN00003237,2025-07-31,13:37,CUST000328,Wanida Nattapong,6749334739073,TC3773881,wanida.nattapong307@outlook.com,0887281042,Jaymart Mobile,Bangkok - Siam,iPhone 15 Pro,Electronics,1,19111.38,19111.38,0.0,19111.38,Bank Transfer,Completed
TXN00001466,2025-08-01,08:32,CUST000537,Duangjai Chaiyaporn,9776304875276,EP5827153,duangjai.chaiyaporn341@yahoo.com,0888089889,Jaymart Mobile,Bangkok - Sukhumvit,AirPods Pro,Electronics,1,23240.27,23240.27,2324.03,20916.24,QR Payment,Completed
TXN00002854,2025-08-01,17:12,CUST000233,Somchai Phonpakdee,8524723270827,WE7562372,somchai.phonpakdee797@yahoo.com,0887290641,Jaymart Mobile,Bangkok - Thonglor,Samsung Galaxy S24,Electronics,1,15930.72,15930.72,0.0,15930.72,QR Payment,Completed
TXN00002163,2025-08-01,12:10,CUST001030,Prasert Thongkam,8324448099939,,prasert.thongkam629@outlook.com,0616789499,Casa Lapin,Chiang Mai Central,Croissant,F&B,1,390.14,390.14,19.51,370.63,Bank Transfer,Completed
TXN00003036,2025-08-01,19:49,CUST000969,Yuttana Rattana,5746256045488,ZH2941682,yuttana.rattana918@outlook.com,0819509551,Casa Lapin,Phuket - Patong,Smoothie,F&B,1,273.3,273.3,40.99,232.31,Debit Card,Completed
TXN00004946,2025-08-01,13:52,CUST001489,Somchai Worawut,4898761937964,MG3492539,somchai.worawut20@outlook.com,0686290697,Casa Lapin,Bangkok - Siam,Americano,F&B,1,100.28,100.28,0.0,100.28,QR Payment,Pending
TXN00001350,2025-08-01,11:50,CUST001102,Somsri Tanawat,8974115760101,,somsri.tanawat556@gmail.com,0890436112,Casa Lapin,Bangkok - Thonglor,Cappuccino,F&B,1,443.98,443.98,66.6,377.38,Credit Card,Completed
TXN00000717,2025-08-01,19:40,CUST000889,Yuttana Boonma,4674878705147,,yuttana.boonma756@outlook.com,0675931877,Jaymart Mobile,Bangkok - Silom,Phone Accessories,Electronics,1,9824.84,9824.84,982.48,8842.36,Credit Card,Completed
TXN00000013,2025-08-01,13:08,CUST001059,Somsri Kritsana,3874376053698,,somsri.kritsana784@outlook.com,0818816956,Casa Lapin,Bangkok - Silom,Espresso,F&B,1,283.83,283.83,14.19,269.64,QR Payment,Completed
TXN00004418,2025-08-01,14:43,CUST000351,Yuttana Yongyut,6300437711050,TE3420814,yuttana.yongyut953@hotmail.com,0667969632,Casa Lapin,Bangkok - Silom,Coffee Beans,F&B,2,150.91,301.82,45.27,256.55,Cash,Completed
TXN00000443,2025-08-01,19:37,CUST000209,Ladda Nattapong,6074938360158,WM4807801,ladda.nattapong682@yahoo.com,0935722739,Jaymart Mobile,Chiang Mai Central,iPad Pro,Electronics,1,41415.18,41415.18,4141.52,37273.66,Bank Transfer,Completed
TXN00001522,2025-08-01,18:48,CUST000152,Apinya Worawut,8349214930762,,apinya.worawut73@outlook.com,0919527840,Jaymart Mobile,Pattaya Center,Mobile Insurance,Electronics,3,47186.69,141560.07,21234.01,120326.06000000001,QR Payment,Pending
TXN00002020,2025-08-01,20:18,CUST000613,Apinya Suksawat,5960300766180,,apinya.suksawat351@outlook.com,0845129200,Casa Lapin,Bangkok - Silom,Croissant,F&B,1,305.25,305.25,0.0,305.25,Debit Card,Pending
TXN00002762,2025-08-01,09:20,CUST000031,Warit Methee,7818719499551,VL7254376,warit.methee695@outlook.com,0927999752,Jaymart Mobile,Bangkok - Siam,Apple Watch,Electronics,1,28883.49,28883.49,4332.52,24550.97,Debit Card,Completed
TXN00001942,2025-08-01,16:12,CUST001284,Somchai Paiboon,6088078785123,,somchai.paiboon935@outlook.com,0970414164,Casa Lapin,Pattaya Center,Espresso,F&B,1,309.88,309.88,15.49,294.39,Bank Transfer,Pending
TXN00004604,2025-08-01,19:07,CUST000974,Duangjai Suksawat,5798596978371,RJ7412166,duangjai.suksawat841@hotmail.com,0892845765,Casa Lapin,Phuket - Patong,Coffee Beans,F&B,1,435.14,435.14,43.51,391.63,Debit Card,Completed
TXN00002276,2025-08-01,14:22,CUST001401,Orapin Kritsana,0097261898302,KO6776008,orapin.kritsana137@hotmail.com,0841727720,Jaymart Mobile,Bangkok - Thonglor,Phone Accessories,Electronics,1,8215.89,8215.89,0.0,8215.89,QR Payment,Completed
TXN00004121,2025-08-01,18:56,CUST001420,Udom Phonpakdee,6016226515393,,udom.phonpakdee334@gmail.com,0809175126,Jaymart Mobile,Bangkok - Siam,Samsung Tablet,Electronics,1,30411.15,30411.15,3041.12,27370.030000000002,Credit Card,Cancelled
TXN00000423,2025-08-02,16:08,CUST001398,Udom Chaiyaporn,5114784032655,PY1555247,udom.chaiyaporn927@yahoo.com,0807037190,Jaymart Mobile,Bangkok - Sukhumvit,iPad Pro,Electronics,1,34426.53,34426.53,3442.65,30983.879999999997,Debit Card,Completed
TXN00004248,2025-08-02,13:05,CUST001212,Ratchanee Sanitchai,0727501015079,UH1966966,ratchanee.sanitchai87@outlook.com,0664495276,Jaymart Mobile,Bangkok - Sukhumvit,AirPods Pro,Electronics,1,22616.7,22616.7,3392.51,19224.190000000002,Debit Card,Completed
TXN00001053,2025-08-02,09:51,CUST000611,Ratchanee Tanawat,9746415845107,TZ2130013,ratchanee.tanawat883@gmail.com,0619862992,Casa Lapin,Bangkok - Asoke,Latte,F&B,1,345.38,345.38,51.81,293.57,QR Payment,Completed
TXN00002331,2025-08-02,19:19,CUST000122,Achara Thongkam,0263129348703,,achara.thongkam759@yahoo.com,0637832522,Casa Lapin,Bangkok - Thonglor,Latte,F&B,1,59.98,59.98,9.0,50.98,Cash,Completed
TXN00004975,2025-08-02,15:43,CUST001153,Niran Thongkam,8048293244631,GS7817802,niran.thongkam186@yahoo.com,0667589682,Casa Lapin,Bangkok - Asoke,Coffee Beans,F&B,1,424.82,424.82,63.72,361.1,Bank Transfer,Completed
TXN00003795,2025-08-02,14:54,CUST000342,Yuttana Chatchai,3759037782006,DC2969782,yuttana.chatchai362@hotmail.com,0870398663,Casa Lapin,Pattaya Center,Croissant,F&B,1,478.27,478.27,71.74,406.53,Bank Transfer,Cancelled
TXN00002602,2025-08-03,20:02,CUST000062,Somchai Kritsana,4170568371739,HA2050811,somchai.kritsana648@hotmail.com,0669523887,Jaymart Mobile,Chiang Mai Central,Samsung Galaxy S24,Electronics,2,6796.37,13592.74,0.0,13592.74,Credit Card,Completed
TXN00001050,2025-08-03,18:10,CUST000503,Udom Kritsana,0287734050915,YZ6412623,udom.kritsana26@yahoo.com,0871805250,Jaymart Mobile,Phuket - Patong,iPhone 15 Pro,Electronics,3,34702.48,104107.44,0.0,104107.44,Credit Card,Completed
